timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-11-05T13:01:11,codecarbon,e5de70a4-c6ef-4339-8224-44903eddd647,0.015226125717163,4.4393058763561984e-08,0.0029155846725685,22.5,1.19,2.940310478210449,8.103698492050172e-08,1.977988084157308e-09,4.072563737054225e-09,8.708753674171324e-08,India,IND,,,,Windows-10-10.0.22000-SP0,3.10.8,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,,,7.840827941894531,machine,N
2022-11-05T13:44:27,codecarbon,2e6bb725-2aad-453c-8fb1-3b75265a9a06,0.0114426612854003,3.844674217953876e-08,0.0033599475874194,22.5,1.1250000000000002,2.940310478210449,7.151663303375246e-08,1.0808557271957402e-09,2.8249345956510304e-09,7.542242335659921e-08,India,IND,,,,Windows-10-10.0.22000-SP0,3.10.8,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,,,7.840827941894531,machine,N
2022-11-05T13:45:04,codecarbon,233e4b5d-b76d-4e6e-a38f-ffd88be26040,0.0089435577392578,2.9054900779747693e-08,0.0032486960588637,22.5,1.165,2.940310478210449,5.5897235870361326e-08,3.1240019533369274e-10,7.884579980554916e-10,5.6998094063750514e-08,India,IND,,,,Windows-10-10.0.22000-SP0,3.10.8,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,,,7.840827941894531,machine,N
2022-11-05T13:51:05,codecarbon,b48d2bf2-64e5-481b-8144-ce611546278b,0.0115997791290283,3.5861271974439894e-08,0.0030915478282424,22.5,1.084,2.940310478210449,6.626546382904054e-08,1.1003327369689942e-09,2.9846124317600703e-09,7.03504089977696e-08,India,IND,,,,Windows-10-10.0.22000-SP0,3.10.8,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,,,7.840827941894531,machine,N
2022-11-05T13:52:18,codecarbon,baa44c73-721d-46b2-b671-20e28b1dc4b9,0.011963367462158203,3.981204745123249e-08,0.0033278295243511944,22.5,1.114,2.940310478210449,7.477104663848876e-08,9.149123562706842e-10,2.4148351775465926e-09,7.810079417230604e-08,India,IND,,,,Windows-10-10.0.22000-SP0,3.10.8,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,,,7.840827941894531,machine,N
